Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,WHH,WHD,WHA,PSCH,PSCD,PSCA
2016-03-12,Bournemouth,Swansea,3,2,H,1,1,D,R East,12,12,4,4,12,11,5,3,1,0,0,0,1.95,3.5,4.33,1.96,3.49,4.47,2.0,3.2,4.0,2.02,3.54,4.12
2016-03-12,Norwich,Man City,0,0,D,0,0,D,J Moss,5,15,0,3,15,10,3,8,3,1,0,0,6.0,4.2,1.6,6.0,4.2,1.63,6.0,3.6,1.62,6.85,4.31,1.56
2016-03-12,Stoke,Southampton,1,2,A,0,2,A,L Mason,13,11,2,4,13,12,1,4,1,2,0,1,2.7,3.2,2.9,2.73,3.22,2.91,2.7,3.1,2.7,2.72,3.25,2.9
2016-03-13,Aston Villa,Tottenham,0,2,A,0,1,A,A Taylor,11,19,2,8,6,6,5,8,0,0,0,0,7.5,4.5,1.5,7.27,4.41,1.52,7.0,4.0,1.5,7.45,4.5,1.51
2016-03-14,Leicester,Newcastle,1,0,H,1,0,H,C Pawson,10,13,1,2,4,9,8,4,0,0,0,0,1.57,4.33,6.25,1.62,4.29,5.92,1.62,3.6,6.0,1.58,4.36,6.35
2016-03-19,West Brom,Norwich,0,1,A,0,0,D,A Taylor,10,7,0,1,8,13,4,3,1,2,0,0,2.25,3.3,3.6,2.31,3.24,3.6,2.25,3.2,3.3,2.44,3.25,3.3
2016-03-19,Watford,Stoke,1,2,A,0,1,A,C Pawson,9,9,4,6,10,14,9,2,3,1,0,0,2.4,3.25,3.3,2.4,3.27,3.36,2.5,3.0,3.1,2.22,3.27,3.79
2016-03-19,Crystal Palace,Leicester,0,1,A,0,1,A,M Jones,12,8,4,3,9,13,10,7,1,1,0,0,3.0,3.4,2.5,2.96,3.35,2.6,3.0,3.1,2.5,2.89,3.35,2.66
2016-03-19,Everton,Arsenal,0,2,A,0,2,A,M Clattenburg,8,11,2,3,7,10,7,5,0,0,0,0,2.7,3.5,2.7,2.67,3.64,2.69,2.5,3.6,2.6,2.7,3.66,2.65
2016-03-19,Chelsea,West Ham,2,2,D,1,1,D,R Madley,22,13,5,6,13,14,10,9,3,5,0,0,1.75,3.8,5.25,1.76,3.9,5.1,1.73,3.6,5.0,1.83,3.76,4.78
2016-03-19,Swansea,Aston Villa,1,0,H,0,0,D,M Dean,10,12,1,2,9,10,4,6,3,2,0,0,1.67,3.8,6.0,1.73,3.81,5.55,1.67,3.4,6.0,1.68,4.05,5.55
2016-03-20,Man City,Man United,0,1,A,0,1,A,M Oliver,26,5,2,3,9,12,11,5,1,1,0,0,1.83,3.75,4.75,1.86,3.75,4.61,1.85,3.4,4.5,2.01,3.61,4.09
2016-03-20,Newcastle,Sunderland,1,1,D,0,1,A,M Atkinson,17,14,8,4,14,7,2,5,4,1,0,0,2.1,3.5,3.8,2.13,3.43,3.85,2.2,3.1,3.5,2.24,3.22,3.79
2016-03-20,Southampton,Liverpool,3,2,H,0,2,A,R East,16,18,5,9,10,13,3,5,1,3,0,0,2.63,3.4,2.88,2.71,3.29,2.88,2.75,3.0,2.75,2.94,3.3,2.65
2016-03-20,Tottenham,Bournemouth,3,0,H,2,0,H,N Swarbrick,17,2,8,0,11,6,4,5,0,1,0,0,1.53,4.33,7.0,1.56,4.41,6.57,1.57,3.75,6.5,1.52,4.31,7.55
2016-04-02,Sunderland,West Brom,0,0,D,0,0,D,R East,22,3,7,0,11,13,9,3,1,1,0,0,2.1,3.3,4.0,2.11,3.36,4.0,2.05,3.1,4.0,2.0,3.4,4.39
2016-04-02,West Ham,Crystal Palace,2,2,D,2,1,H,M Clattenburg,18,12,6,5,12,19,4,5,2,2,1,0,1.95,3.6,4.2,1.95,3.65,4.29,2.0,3.2,4.0,1.85,3.74,4.65
2016-04-02,Stoke,Swansea,2,2,D,1,0,H,M Atkinson,12,12,5,3,6,16,5,5,0,1,0,0,2.2,3.4,3.6,2.17,3.39,3.8,2.2,3.3,3.3,2.13,3.37,3.96
2016-04-02,Arsenal,Watford,4,0,H,2,0,H,A Taylor,19,6,12,2,7,10,8,3,1,1,0,0,1.36,5.25,10.0,1.36,5.4,9.82,1.36,4.8,8.5,1.35,5.55,9.9
2016-04-02,Liverpool,Tottenham,1,1,D,0,0,D,J Moss,15,18,7,5,11,11,12,9,2,0,0,0,2.5,3.4,3.0,2.49,3.5,3.01,2.6,3.0,2.9,2.15,3.56,3.66
2016-04-02,Bournemouth,Man City,0,4,A,0,3,A,R Madley,11,15,2,7,9,8,4,4,0,1,0,0,3.75,3.6,2.1,3.7,3.65,2.1,3.75,3.3,2.05,3.94,3.72,2.01
2016-04-02,Aston Villa,Chelsea,0,4,A,0,2,A,N Swarbrick,15,11,4,8,12,8,7,2,4,1,1,0,6.5,4.33,1.57,6.46,4.12,1.6,6.5,3.75,1.57,4.93,3.63,1.85
2016-04-02,Norwich,Newcastle,3,2,H,1,0,H,M Dean,13,13,6,5,6,11,6,5,0,0,0,0,2.2,3.4,3.6,2.19,3.41,3.7,2.25,3.25,3.2,2.31,3.35,3.45
2016-04-03,Leicester,Southampton,1,0,H,1,0,H,M Oliver,11,10,4,2,12,13,7,8,2,2,0,0,2.25,3.4,3.5,2.27,3.35,3.56,2.3,3.2,3.2,2.39,3.32,3.32
2016-04-03,Man United,Everton,1,0,H,0,0,D,A Marriner,10,7,2,1,15,6,5,5,2,0,0,0,2.1,3.5,3.75,2.11,3.47,3.89,2.1,3.1,3.8,1.97,3.65,4.19
2016-04-09,West Ham,Arsenal,3,3,D,2,2,D,C Pawson,19,11,7,6,11,8,7,4,2,0,0,0,3.6,3.5,2.0,3.9,3.77,2.01,3.5,3.6,2.0,3.89,3.87,1.98
2016-04-09,Watford,Everton,1,1,D,1,1,D,K Friend,13,12,5,7,13,10,7,6,2,1,0,0,3.4,3.3,2.15,3.47,3.41,2.28,3.5,3.25,2.15,3.55,3.55,2.19
2016-04-09,Swansea,Chelsea,1,0,H,1,0,H,A Marriner,12,8,6,2,15,13,1,9,5,4,0,0,3.75,3.4,2.0,3.96,3.5,2.08,3.8,3.3,2.0,3.08,3.4,2.49
2016-04-09,Southampton,Newcastle,3,1,H,2,0,H,R Madley,20,5,6,3,8,7,11,2,0,0,0,0,1.53,4.0,6.0,1.58,4.23,6.56,1.57,3.75,6.5,1.63,4.24,5.88
2016-04-09,Crystal Palace,Norwich,1,0,H,0,0,D,M Oliver,13,13,6,4,13,10,10,4,2,1,0,0,2.05,3.4,3.6,2.13,3.36,3.95,2.0,3.4,3.8,1.93,3.53,4.62
2016-04-09,Aston Villa,Bournemouth,1,2,A,0,1,A,M Atkinson,6,12,1,3,13,11,3,8,2,2,0,0,3.4,3.2,2.2,3.64,3.47,2.19,3.5,3.25,2.15,3.78,3.58,2.1
2016-04-09,Man City,West Brom,2,1,H,1,1,D,M Jones,13,13,4,2,10,7,8,8,0,1,0,0,1.33,5.0,9.0,1.35,5.42,10.72,1.33,4.8,10.0,1.36,5.25,10.75
2016-04-10,Liverpool,Stoke,4,1,H,2,1,H,M Clattenburg,14,10,6,3,14,14,6,3,0,2,0,0,1.55,4.0,5.75,1.61,4.28,6.11,1.6,3.75,6.0,1.65,3.98,6.15
2016-04-10,Sunderland,Leicester,0,2,A,0,0,D,A Taylor,15,17,1,7,9,9,1,7,1,1,0,0,3.4,3.4,2.1,3.51,3.5,2.23,3.5,3.25,2.15,3.3,3.33,2.4
2016-04-10,Tottenham,Man United,3,0,H,0,0,D,M Dean,16,5,8,1,10,10,2,7,3,3,0,0,1.91,3.5,4.0,1.92,3.65,4.44,1.95,3.5,3.8,2.0,3.54,4.2
2016-04-13,Crystal Palace,Everton,0,0,D,0,0,D,M Jones,18,9,6,5,7,9,10,7,0,1,0,1,2.9,3.4,2.6,2.89,3.48,2.59,2.8,3.1,2.6,2.68,3.38,2.85
2016-04-16,Newcastle,Swansea,3,0,H,1,0,H,L Mason,12,11,7,1,13,9,3,7,2,1,0,0,2.3,3.4,3.4,2.28,3.47,3.4,2.3,3.2,3.2,2.43,3.46,3.13
2016-04-16,Chelsea,Man City,0,3,A,0,1,A,M Dean,11,11,4,8,12,15,11,3,2,3,1,0,2.75,3.4,2.7,2.72,3.54,2.7,2.7,3.1,2.7,2.61,3.55,2.81
2016-04-16,Everton,Southampton,1,1,D,0,0,D,C Pawson,7,18,2,4,8,14,3,10,1,1,0,0,2.7,3.4,2.8,2.66,3.39,2.85,2.7,3.1,2.7,3.0,3.52,2.48
2016-04-16,Man United,Aston Villa,1,0,H,1,0,H,K Friend,13,7,4,1,9,10,14,3,0,1,0,0,1.22,7.0,17.0,1.26,6.35,14.88,1.25,5.5,13.0,1.25,6.4,15.0
2016-04-16,Norwich,Sunderland,0,3,A,0,1,A,A Marriner,19,8,6,3,7,11,14,0,2,2,0,0,2.4,3.3,3.25,2.33,3.41,3.35,2.4,3.1,3.1,2.35,3.36,3.36
2016-04-16,West Brom,Watford,0,1,A,0,1,A,M Oliver,16,11,4,4,11,17,9,3,0,3,0,0,2.4,3.2,3.4,2.36,3.23,3.49,2.4,3.1,3.1,2.4,3.26,3.37
2016-04-17,West Brom,Liverpool,0,1,A,0,1,A,J Moss,7,15,2,2,15,9,4,4,3,1,0,0,4.0,3.8,1.8,4.34,3.7,1.93,4.2,3.75,1.8,4.58,3.71,1.88
2016-04-17,Leicester,West Ham,2,2,D,1,0,H,J Moss,6,19,2,4,14,14,0,5,1,3,1,0,1.95,3.6,4.2,1.92,3.75,4.3,1.91,3.3,4.2,1.95,3.71,4.19
2016-04-17,Man United,Chelsea,2,0,H,1,0,H,R Madley,9,5,3,0,16,20,1,3,3,3,0,0,2.55,3.2,2.8,2.67,3.2,3.0,2.5,3.2,2.88,2.85,3.17,2.82
2016-04-17,Arsenal,Crystal Palace,1,1,D,1,0,H,R East,21,7,6,2,7,13,10,5,0,2,0,0,1.33,5.75,9.5,1.36,5.52,9.56,1.35,4.8,9.0,1.34,5.85,9.7
2016-04-17,Bournemouth,Liverpool,1,2,A,0,2,A,M Jones,18,19,5,6,9,9,5,4,0,0,0,0,3.6,3.5,2.15,3.71,3.52,2.14,3.5,3.25,2.15,2.69,3.48,2.77
2016-04-18,Stoke,Tottenham,0,4,A,0,1,A,N Swarbrick,12,23,2,6,12,12,5,3,2,0,0,0,4.5,3.75,1.85,4.81,3.74,1.83,4.5,3.4,1.85,5.02,4.0,1.75
2016-04-19,Newcastle,Man City,1,1,D,1,1,D,K Friend,5,9,3,5,13,8,5,3,3,2,0,0,6.0,4.5,1.57,6.29,4.44,1.57,6.0,3.8,1.57,6.5,4.63,1.54
2016-04-20,Liverpool,Everton,4,0,H,2,0,H,R Madley,37,3,13,0,8,11,9,1,1,1,0,1,1.73,4.0,5.0,1.7,4.13,5.22,1.7,3.6,5.0,1.7,4.07,5.31
2016-04-20,Man United,Crystal Palace,2,0,H,1,0,H,L Mason,16,5,10,0,13,7,10,2,1,2,0,0,1.53,4.33,7.0,1.54,4.25,7.45,1.53,3.8,7.0,1.46,4.65,8.25
2016-04-20,West Ham,Watford,3,1,H,2,0,H,M Dean,18,7,7,4,11,17,4,2,0,2,0,1,1.57,4.33,6.5,1.56,4.37,6.74,1.53,4.0,6.5,1.45,4.82,8.03
2016-04-21,Arsenal,West Brom,2,0,H,2,0,H,J Moss,16,8,7,1,14,14,2,6,0,1,0,0,1.29,6.0,13.0,1.25,6.45,14.75,1.29,5.0,12.0,1.25,6.57,13.99
2016-04-23,Man City,Stoke,4,0,H,2,0,H,R Madley,11,14,6,2,8,8,9,4,0,0,0,0,1.3,6.0,11.0,1.31,5.91,11.67,1.33,5.0,9.0,1.31,6.0,11.35
2016-04-23,Bournemouth,Chelsea,1,4,A,1,2,A,R East,13,16,4,4,11,4,10,7,1,0,0,0,3.1,3.5,2.4,3.09,3.6,2.39,3.1,3.1,2.4,3.55,3.68,2.14
2016-04-23,Aston Villa,Southampton,2,4,A,1,2,A,N Swarbrick,16,17,7,7,8,9,6,11,2,0,0,0,7.5,4.2,1.53,6.61,4.2,1.58,7.0,3.6,1.57,6.95,4.35,1.55
2016-04-23,Liverpool,Newcastle,2,2,D,2,0,H,A Marriner,13,6,4,3,8,17,5,4,1,1,0,0,1.57,4.5,6.0,1.57,4.58,6.05,1.6,4.0,5.5,1.52,4.67,6.69
2016-04-24,Leicester,Swansea,4,0,H,2,0,H,M Clattenburg,18,9,9,1,15,10,4,6,1,2,0,0,1.75,3.7,5.5,1.74,3.79,5.54,1.75,3.5,5.0,1.71,3.87,5.64
2016-04-24,Sunderland,Arsenal,0,0,D,0,0,D,M Dean,12,20,3,7,10,8,7,7,2,4,0,0,4.5,4.0,1.8,4.89,4.02,1.76,4.5,3.5,1.8,5.48,4.32,1.65
2016-04-25,Tottenham,West Brom,1,1,D,1,0,H,M Jones,19,16,2,3,8,13,9,7,0,1,0,0,1.22,7.0,15.0,1.24,6.82,15.4,1.25,5.5,13.0,1.24,6.9,15.25
2016-04-30,Watford,Aston Villa,3,2,H,1,1,D,A Taylor,18,7,6,2,14,10,8,4,2,3,0,1,1.7,3.8,5.75,1.74,3.95,5.23,1.7,3.5,5.5,1.77,3.78,5.26
2016-04-30,Stoke,Sunderland,1,1,D,0,0,D,C Pawson,11,14,3,5,13,13,2,8,2,2,0,0,2.75,3.3,2.8,2.75,3.3,2.83,2.62,3.1,2.8,2.95,3.51,2.52
2016-04-30,West Brom,West Ham,0,3,A,0,2,A,L Mason,15,8,5,4,14,7,8,6,0,0,0,0,4.0,3.4,2.1,4.06,3.49,2.05,3.7,3.2,2.1,3.94,3.68,2.02
2016-04-30,Everton,Bournemouth,2,1,H,1,1,D,N Swarbrick,12,16,5,2,4,8,3,5,1,0,0,0,2.0,3.8,3.8,2.0,3.8,3.89,2.05,3.1,4.0,2.42,3.73,2.95
2016-04-30,Newcastle,Crystal Palace,1,0,H,0,0,D,M Dean,10,9,4,3,11,12,4,8,2,0,0,0,2.0,3.6,4.0,2.03,3.54,4.08,2.05,3.1,4.0,2.15,3.57,3.63
2016-04-30,Arsenal,Norwich,1,0,H,0,0,D,M Jones,14,12,3,3,8,7,7,3,1,0,0,0,1.29,6.5,11.0,1.27,6.28,13.26,1.29,5.0,12.0,1.25,6.7,13.65
2016-05-01,Man United,Leicester,1,1,D,1,1,D,M Oliver,21,14,6,3,16,10,6,5,3,0,0,1,2.1,3.4,3.9,2.07,3.45,4.04,2.15,3.1,3.6,2.0,3.49,4.28
2016-05-01,Southampton,Man City,4,2,H,2,1,H,A Marriner,14,6,7,5,12,9,8,2,2,1,0,0,2.8,3.4,2.7,2.73,3.44,2.75,2.75,3.1,2.7,2.42,3.56,3.06
2016-05-01,Swansea,Liverpool,3,1,H,2,0,H,R East,18,11,9,3,12,13,4,7,2,2,0,1,3.1,3.5,2.4,3.15,3.56,2.37,3.1,3.1,2.4,3.57,3.63,2.15
2016-05-02,Chelsea,Tottenham,2,2,D,0,2,A,M Clattenburg,13,16,5,5,9,20,7,8,3,9,0,0,2.75,3.6,2.63,2.72,3.56,2.69,2.75,3.1,2.7,2.58,3.56,2.85
2016-05-07,Bournemouth,West Brom,1,1,D,0,1,A,M Clattenburg,12,12,4,4,5,8,5,3,2,1,0,0,1.95,3.6,4.2,1.96,3.54,4.38,1.91,3.2,4.33,1.93,3.65,4.38
2016-05-07,Crystal Palace,Stoke,2,1,H,0,1,A,K Friend,17,12,4,3,8,18,4,3,2,3,0,0,2.05,3.5,3.9,2.07,3.53,3.93,2.1,3.25,3.6,2.02,3.54,4.12
2016-05-07,Leicester,Everton,3,1,H,2,0,H,A Marriner,32,9,8,5,4,12,12,4,0,3,0,0,1.91,4.0,4.0,1.91,3.98,4.07,1.91,3.2,4.33,1.83,4.21,4.21
2016-05-07,Norwich,Man United,0,1,A,0,0,D,C Pawson,8,15,2,2,11,10,1,6,1,0,0,0,4.5,3.6,1.91,4.59,3.68,1.88,4.5,3.1,1.91,3.82,3.53,2.11
2016-05-07,Sunderland,Chelsea,3,2,H,1,2,A,M Jones,15,9,4,8,11,9,3,3,4,1,0,1,3.0,3.5,2.45,3.02,3.55,2.45,3.0,3.2,2.38,3.29,3.63,2.27
2016-05-07,West Ham,Swansea,1,4,A,0,2,A,M Oliver,25,13,7,6,11,8,13,3,3,0,0,0,1.44,4.75,8.0,1.43,4.96,8.34,1.44,4.33,7.0,1.35,5.73,9.76
2016-05-07,Aston Villa,Newcastle,0,0,D,0,0,D,R Madley,2,9,0,3,8,13,0,5,1,1,0,0,5.75,4.2,1.65,5.39,4.17,1.68,6.0,3.6,1.62,5.05,4.13,1.72
2016-05-08,Tottenham,Southampton,1,2,A,1,1,D,J Moss,20,10,6,2,8,16,10,2,0,3,0,0,2.05,3.6,3.9,2.03,3.71,3.88,1.91,3.4,4.0,2.25,3.44,3.49
2016-05-08,Man City,Arsenal,2,2,D,1,1,D,A Taylor,14,5,3,2,16,10,7,2,2,1,0,0,2.5,3.6,2.9,2.54,3.53,2.92,2.5,3.1,2.9,2.22,3.61,3.41
2016-05-08,Liverpool,Watford,2,0,H,1,0,H,L Mason,19,14,5,3,10,15,8,8,1,2,0,0,1.5,4.5,7.5,1.54,4.65,6.48,1.5,4.0,7.0,1.55,4.48,6.55
2016-05-10,West Ham,Man United,3,2,H,1,0,H,M Dean,20,3,6,2,6,18,6,2,1,3,0,0,3.0,3.5,2.45,3.01,3.56,2.46,3.0,3.25,2.4,3.15,3.47,2.41
2016-05-11,Norwich,Watford,4,2,H,3,1,H,R East,18,12,6,7,8,12,5,1,2,3,0,0,1.83,3.75,4.75,1.85,3.82,4.6,1.8,3.3,5.0,1.88,3.98,4.19
2016-05-11,Sunderland,Everton,3,0,H,2,0,H,A Taylor,14,17,8,6,15,7,5,5,1,0,0,0,1.75,4.0,5.0,1.75,4.0,5.05,1.73,3.5,5.0,1.86,3.98,4.31
2016-05-11,Liverpool,Chelsea,1,1,D,0,1,A,M Oliver,28,13,9,7,11,12,7,3,3,1,0,0,2.0,3.8,3.8,2.02,3.86,3.76,1.95,3.5,3.75,1.71,4.36,4.81
2016-05-15,Arsenal,Aston Villa,4,0,H,1,0,H,M Clattenburg,16,5,7,2,12,6,5,4,0,1,0,0,1.17,9.0,17.0,1.17,9.35,18.0,1.14,7.5,19.0,1.12,12.03,23.6
2016-05-15,Chelsea,Leicester,1,1,D,0,0,D,C Pawson,17,18,4,5,4,12,7,6,0,0,0,0,2.3,3.75,3.1,2.33,3.76,3.07,2.3,3.3,3.1,2.01,3.99,3.68
2016-05-15,Everton,Norwich,3,0,H,2,0,H,L Mason,15,10,8,2,7,11,4,11,0,0,0,0,1.8,4.0,4.5,1.75,4.33,4.58,1.75,3.75,4.5,1.74,4.38,4.6
2016-05-15,Newcastle,Tottenham,5,1,H,2,0,H,A Taylor,19,17,10,5,7,6,3,8,1,2,1,0,4.5,4.0,1.8,4.54,4.16,1.79,4.5,3.4,1.83,5.3,4.18,1.69
2016-05-15,Southampton,Crystal Palace,4,1,H,1,0,H,M Oliver,18,16,5,4,7,14,2,5,1,2,0,0,1.36,5.5,9.0,1.34,5.69,9.9,1.36,4.8,8.0,1.29,6.8,10.0
2016-05-15,Stoke,West Ham,2,1,H,0,1,A,M Jones,7,20,4,7,8,12,4,10,3,1,0,0,3.5,3.6,2.15,3.48,3.82,2.12,3.5,3.1,2.2,3.05,4.0,2.26
2016-05-15,Swansea,Man City,1,1,D,1,1,D,M Dean,4,18,1,5,4,19,4,4,1,3,0,0,6.0,4.75,1.53,6.46,4.79,1.52,5.5,4.33,1.53,7.05,5.0,1.47
2016-05-15,Watford,Sunderland,2,2,D,0,1,A,K Friend,21,6,6,4,11,10,7,4,1,0,0,0,2.05,3.75,3.7,2.03,3.8,3.78,1.95,3.75,3.6,1.64,4.52,5.27
2016-05-15,West Brom,Liverpool,1,1,D,1,1,D,R Madley,13,7,1,3,11,14,7,5,3,1,0,0,2.4,3.6,3.0,2.42,3.7,2.97,2.4,3.1,3.1,2.61,3.75,2.7
2016-05-17,Man United,Bournemouth,3,1,H,1,0,H,J Moss,12,7,5,0,9,8,7,1,1,0,0,0,1.67,4.2,5.25,1.67,4.13,5.61,1.67,4.0,4.75,1.5,4.6,7.03
2016-05-17,Arsenal,Sunderland,2,0,H,0,0,D,R East,36,6,13,2,15,10,17,3,4,2,0,0,1.09,13.0,29.0,1.1,13.62,28.49,1.1,9.0,26.0,1.12,12.0,23.5
2016-05-17,Man City,West Brom,3,1,H,2,0,H,C Pawson,21,5,10,2,8,11,7,1,1,2,0,0,1.14,9.0,23.0,1.14,10.39,23.1,1.14,7.5,21.0,1.16,9.25,19.35
2016-09-16,Chelsea,Liverpool,1,2,A,0,2,A,M Atkinson,12,13,4,5,6,13,6,4,1,1,0,0,2.25,3.5,3.4,2.28,3.49,3.4,2.3,3.4,3.4,2.19,3.59,3.52
2016-10-16,Middlesbrough,Watford,0,1,A,0,0,D,R East,10,4,3,2,15,10,4,6,4,1,0,0,2.25,3.3,3.6,2.33,3.27,3.51,2.3,3.1,3.6,2.26,3.27,3.67
2016-10-16,Southampton,Burnley,3,1,H,0,0,D,M Dean,34,6,14,1,11,10,8,4,1,2,0,0,1.4,4.8,9.5,1.39,4.89,10.41,1.4,4.5,10.0,1.35,5.3,10.85
2017-04-17,Middlesbrough,Arsenal,1,2,A,0,1,A,A Taylor,13,12,5,4,11,16,2,4,2,2,0,0,7.0,4.0,1.5,6.72,4.39,1.55,6.5,4.2,1.5,6.58,4.95,1.5
2017-05-17,Southampton,Man United,0,0,D,0,0,D,M Dean,17,11,6,1,7,10,7,3,2,1,0,0,2.75,3.3,2.8,2.76,3.33,2.8,2.62,3.2,2.75,2.37,3.32,3.26
2017-08-11,Arsenal,Leicester,4,3,H,2,2,D,M Dean,27,6,10,3,9,12,9,4,0,1,0,0,1.53,4.5,6.5,1.53,4.55,6.85,1.53,4.2,6.0,1.49,4.73,7.25
2017-08-12,Brighton,Man City,0,2,A,0,0,D,M Oliver,6,14,2,4,6,9,3,10,0,2,0,0,11.0,5.5,1.33,10.95,5.55,1.34,10.0,4.8,1.33,11.75,6.15,1.29
2017-08-12,Chelsea,Burnley,2,3,A,0,3,A,C Pawson,19,10,6,5,16,11,8,5,3,3,2,0,1.25,6.5,15.0,1.26,6.3,15.25,1.25,5.5,13.0,1.33,5.4,12.25
2017-08-12,Crystal Palace,Huddersfield,0,3,A,0,2,A,J Moss,14,8,4,6,7,19,12,9,1,3,0,0,1.83,3.6,5.0,1.83,3.58,5.11,1.8,3.3,5.0,1.79,3.56,5.51
2017-08-12,Everton,Stoke,1,0,H,1,0,H,N Swarbrick,9,9,4,1,13,10,6,7,1,1,0,0,1.7,3.8,5.75,1.7,3.83,5.81,1.7,3.5,5.5,1.82,3.49,5.42
2017-08-12,Southampton,Swansea,0,0,D,0,0,D,M Jones,29,4,2,0,10,13,13,0,2,1,0,0,1.62,4.0,6.5,1.64,3.94,6.35,1.62,3.6,6.0,1.56,4.25,6.85
2017-08-12,Watford,Liverpool,3,3,D,2,1,H,A Taylor,9,14,4,5,14,8,3,3,0,3,0,0,6.0,4.2,1.62,5.74,4.29,1.63,5.5,3.8,1.62,6.88,4.27,1.56
2017-08-12,West Brom,Bournemouth,1,0,H,1,0,H,R Madley,16,9,6,2,15,3,8,2,3,1,0,0,2.4,3.3,3.3,2.46,3.25,3.26,2.5,3.1,3.0,2.65,3.21,3.02
2017-08-13,Newcastle,Tottenham,0,2,A,0,0,D,A Marriner,6,18,3,6,6,10,5,7,1,2,1,0,5.5,4.0,1.7,5.35,4.0,1.71,5.0,3.75,1.7,4.82,3.9,1.8
2017-08-13,Man United,West Ham,4,0,H,1,0,H,M Atkinson,22,9,6,1,19,7,11,1,2,2,0,0,1.3,5.75,12.0,1.33,5.68,10.85,1.3,5.0,11.0,1.31,5.79,12.01
2017-08-19,Bournemouth,Watford,0,2,A,0,0,D,R East,6,19,2,7,6,14,8,5,1,3,0,0,2.0,3.6,4.0,1.98,3.63,4.16,1.95,3.4,4.0,2.1,3.52,3.84
2017-08-19,Burnley,West Brom,0,1,A,0,0,D,M Atkinson,20,8,0,1,11,11,5,5,1,0,0,1,2.63,3.2,3.0,2.64,3.17,3.07,2.4,3.0,3.0,2.75,3.01,3.09
2017-08-19,Leicester,Brighton,2,0,H,1,0,H,L Probert,14,5,4,2,8,10,6,2,1,0,0,0,1.73,3.8,5.5,1.74,3.85,5.43,1.73,3.3,5.5,1.76,3.73,5.45
2017-08-19,Liverpool,Crystal Palace,1,0,H,0,0,D,K Friend,23,4,13,1,12,13,4,2,1,3,0,0,1.36,5.25,9.5,1.39,5.24,9.27,1.33,4.5,9.0,1.39,5.31,9.0
2017-08-19,Stoke,Arsenal,1,0,H,0,0,D,A Marriner,11,18,4,6,6,11,2,9,0,0,0,0,4.5,3.8,1.85,4.39,3.85,1.88,4.5,3.5,1.8,4.37,3.92,1.86
2017-08-19,Swansea,Man United,0,4,A,0,1,A,J Moss,6,17,1,8,12,11,3,5,1,1,0,0,11.0,5.0,1.36,12.01,5.33,1.33,10.0,4.5,1.36,11.55,5.25,1.34
2017-08-19,Southampton,West Ham,3,2,H,2,1,H,L Mason,14,16,5,8,18,10,7,2,1,1,0,1,1.75,3.8,5.25,1.71,3.96,5.43,1.7,3.6,4.5,1.7,4.02,5.45
2017-08-20,Huddersfield,Newcastle,1,0,H,0,0,D,C Pawson,7,13,3,5,13,10,7,3,3,4,0,0,2.5,3.25,3.2,2.51,3.31,3.13,2.5,3.1,3.0,2.83,3.21,2.81
2017-08-20,Tottenham,Chelsea,1,2,A,0,1,A,A Taylor,18,9,6,2,14,21,14,3,3,3,0,0,2.1,3.6,3.75,2.08,3.58,3.85,2.1,3.3,3.6,2.16,3.36,3.84
2017-08-21,Man City,Everton,1,1,D,0,1,A,R Madley,19,7,6,2,7,9,7,1,1,2,1,1,1.33,5.75,10.0,1.31,5.88,11.27,1.33,5.0,9.0,1.3,6.15,11.1
2017-08-26,Bournemouth,Man City,1,2,A,1,1,D,M Dean,9,19,3,8,13,14,2,5,5,4,0,1,11.0,6.0,1.3,11.14,5.79,1.32,9.0,5.0,1.33,12.0,6.75,1.27
2017-08-26,Huddersfield,Southampton,0,0,D,0,0,D,S Attwell,16,6,6,3,10,10,5,4,0,1,0,0,3.9,3.4,2.1,4.01,3.45,2.08,3.8,3.1,2.1,4.21,3.48,2.02
2017-08-26,Man United,Leicester,2,0,H,0,0,D,M Oliver,22,11,7,4,8,7,9,3,1,2,0,0,1.33,5.5,11.0,1.33,5.56,11.31,1.33,5.0,9.0,1.33,5.6,11.25
2017-08-26,Newcastle,West Ham,3,0,H,1,0,H,N Swarbrick,16,8,8,3,17,11,7,5,1,3,0,0,2.3,3.4,3.4,2.34,3.42,3.33,2.3,3.2,3.2,2.36,3.45,3.26
2017-08-26,Watford,Brighton,0,0,D,0,0,D,G Scott,8,16,0,2,7,18,3,11,0,1,1,0,1.91,3.4,4.0,1.99,3.37,4.5,1.95,3.25,4.2,2.23,3.23,3.81
2017-08-26,Crystal Palace,Swansea,0,2,A,0,1,A,A Marriner,16,7,3,3,9,6,1,1,4,1,0,0,1.95,3.5,4.33,1.99,3.43,4.41,1.95,3.25,4.2,2.12,3.3,4.09
2017-08-27,Chelsea,Everton,2,0,H,2,0,H,J Moss,18,7,7,0,12,7,6,3,2,2,0,0,1.45,4.5,8.5,1.47,4.55,8.45,1.44,4.2,8.0,1.53,4.35,7.4
2017-08-27,Liverpool,Arsenal,4,0,H,2,0,H,C Pawson,18,8,10,0,6,9,4,3,2,4,0,0,2.15,3.7,3.5,2.16,3.72,3.46,2.2,3.25,3.4,2.21,3.67,3.25
